attitude_geodesic_rmse,quaternion_error_mean,position_rmse,velocity_rmse,angular_rate_rmse,gyro_bias_rmse,accel_bias_rmse,disturbance_torque_rmse,disturbance_accel_rmse,nees_mean,nis_mean,runtime_per_step_s,runtime_per_step_s_median,pinn_time_per_step_s,filter_time_per_step_s,total_inference_latency_s,memory_usage_mb,trial,method
0.0630901024640123,0.052608050307954145,0.0110860029567387,0.0009679976345300552,0.004550052678072809,0.004807406533959625,0.04727414028144718,0.026638089099754778,0.06124478684814364,321.8418450730873,46.616573854431444,0.07041463541487852,0.07102100003976375,4.891660258484383e-07,0.07041194375002911,16.899512499570847,453.875,41,EKF
0.039061805739314906,0.031614030191442134,0.009663894764027207,0.0006287237935950041,0.0024235690258360425,0.002435518748400044,0.029873608262361365,0.015257224339829852,0.03755805180043915,181.81204862541958,29.062805498041527,0.06276924458506983,0.06875110004330054,4.245841410011053e-07,0.06276690083614085,15.064618700416759,453.875,42,EKF
0.042258991162502396,0.032341082886037716,0.00959442899983079,0.0006616020033103501,0.003034622242341924,0.0030817345791321824,0.03053145000601912,0.015154560059801227,0.037487514472149985,128.3856127944138,29.06451595103276,0.06892483958169275,0.06714070000452921,4.0833207701022424e-07,0.06892256749900601,16.54196149960626,453.8984375,43,EKF
0.04563334118895158,0.03686283657300146,0.010267966705005765,0.0006425041272380737,0.0038664827754497054,0.007608697892691951,0.06901609846175048,0.015813879989822283,0.035677847744015743,562.5875571106752,28.643133350589167,0.06881173458338405,0.06927129998803139,4.279160445245604e-07,0.06880930708090698,16.51481630001217,453.8984375,44,EKF
0.03997103111035903,0.033156038392739264,0.009746911373877407,0.0006575139005931312,0.0028576027345345472,0.0029175829845515078,0.030825831279870104,0.01638040755366328,0.036957809448657404,91.95722976525039,29.042428737998193,0.06822121791822913,0.06826479994924739,4.304175187523166e-07,0.06821882916798737,16.373092300374992,453.8984375,45,EKF
0.04576006777971718,0.03890160853576544,0.09781727707148172,0.005904199017161691,0.0031724130688880283,0.003048367237400028,0.022153280905486072,0.01568389277178935,0.02664892264576068,276.24148512579603,26.626086819957347,0.06827896624502804,0.06844330002786592,4.075006775868436e-07,0.06827631791723737,16.38695189880673,453.8984375,46,EKF
0.05647454990551918,0.046615228084455916,0.010831446842850864,0.0009756917776811159,0.004384381851205708,0.004647120101676572,0.042829844266725155,0.02498507517096699,0.06316498339293675,384.1855393735798,46.92302457534522,0.06804865291293632,0.06784324999898672,4.112502210773528e-07,0.06804629124720425,16.33167669910472,453.93359375,47,EKF
0.03424819754537291,0.028784896181855358,0.010230586961549416,0.0006340428985576315,0.002445680980839882,0.002467606800080643,0.030293234759750588,0.01493962847124927,0.03680040526439289,299.76053949391775,28.77606292496436,0.06927185374661349,0.06864674994722009,4.195836178647975e-07,0.06926945041486761,16.625244899187237,453.93359375,48,EKF
0.043834641440895966,0.036590073833303566,0.010006012806159686,0.0006618909149483448,0.0026444550505245854,0.0027049757007033414,0.031188435141169906,0.015548400393508693,0.03656810997962036,1705.821542105363,28.791182449095583,0.06985727333279404,0.06963560002623126,4.349994317938884e-07,0.06985479124996345,16.76574559987057,453.93359375,49,EKF
0.04382400480475099,0.036955144877606115,0.009911958813794208,0.000650191240221694,0.0026187960170108086,0.006837262193847087,0.06754691750303257,0.015962590793370778,0.03717094856245687,1428.928517120509,28.829013695558434,0.06749078833333139,0.06831150001380593,4.116659207890431e-07,0.06748846541595413,16.197789199999534,453.93359375,50,EKF
0.033456014265019124,0.027862190772396288,0.010258497959217986,0.0006848891562621683,0.002402261580301946,0.0024714737112909485,0.03073481726144483,0.014761978197621031,0.036427558506211495,104.62470610843404,28.74307970071072,0.0684283920864497,0.06792579992907122,4.987513724093636e-07,0.06842590374823582,16.422814100747928,453.93359375,51,EKF
0.055819051633931006,0.047061576447898025,0.011139326713758762,0.005803185499137728,0.003368172738067975,0.003285196753780552,0.03114954092629125,0.01789562212558151,0.035752957792724284,69.46243460103024,26.912375925572643,0.06663322666330108,0.06697285000700504,4.0833207701022424e-07,0.06663090916263173,15.991974399192259,453.90234375,52,EKF
0.06776971034945017,0.053514475694919295,0.012484473854541964,0.0009882004665489421,0.005129149560714583,0.005328928451779939,0.04390756380201101,0.027323347746638086,0.06163474489146255,2665.892137885753,46.390522616730124,0.07168199124813933,0.07076779997441918,4.662491846829653e-07,0.07167947832980039,17.20367789955344,453.90234375,53,EKF
0.03278174614117862,0.027804032785130918,0.010504625405515928,0.000677334009365757,0.0027990980804770663,0.002830936543996355,0.030946207904393428,0.015042130562389828,0.03685337077155231,234.6450202821372,28.906192475215082,0.07018350666330661,0.06928195001091808,8.570811284395555e-07,0.07018071333732223,16.844041599193588,453.90234375,54,EKF
0.044174118309436926,0.03809881561828067,0.010040412009805003,0.0007042574071515496,0.0028314700867288923,0.0028877617509128727,0.030914450168482443,0.015451904277106751,0.0373841092036274,353.9022124489355,28.867192631012497,0.06744921207961549,0.06745174992829561,4.4541472258667153e-07,0.0674465229176955,16.187810899107717,453.90234375,55,EKF
0.03376164930461333,0.028889978411249975,0.010151815876957125,0.0006764432670312349,0.0022141855160072886,0.006656160045223468,0.06943385682977771,0.014842565042154417,0.035930822290430105,221.92501778265063,28.88318439331708,0.06821234208376457,0.06839869997929782,4.3583325653647383e-07,0.06820992499948868,16.370962100103498,453.90234375,56,EKF
